donor_id,first_name,last_name,email,gender,join_date,alumni_status,total_gifts,donor_tier
D0892,Crystal,Wilkins,dhurst@gmail.com,Other,2023-12-10,True,3072.83,Silver
D0893,John,Smith,kennethrobinson@collier.com,Male,2022-04-26,False,8161.06,Gold
D0894,Edward,Gilmore,kellybradley@gmail.com,Female,2023-02-13,True,6316.26,Gold
D0895,Adrian,Drake,carrtricia@james-vance.com,Other,2025-03-20,False,4571.57,Silver
D0896,Catherine,Daniels,lisawilson@gmail.com,Male,2022-07-18,False,3353.92,Silver
D0897,Andrea,Brown,francisrussell@gmail.com,Male,2023-10-10,True,2512.77,Silver
D0898,Johnny,Smith,jessicamorales@hotmail.com,Female,2024-06-11,True,7838.94,Gold
D0899,Stephen,Schmidt,jdickson@kelly.com,Male,2023-06-06,True,4384.67,Silver
D0900,Cynthia,Hansen,adam54@yahoo.com,Male,2022-09-12,True,6407.97,Gold
D0901,Daniel,Bowers,marytucker@best.com,Other,2023-08-26,False,8719.09,Gold
D0902,Chelsey,Baker,dbell@alexander.net,Female,2023-06-22,False,3045.83,Silver
D0903,William,Peterson,emiller@collins.com,Female,2023-03-31,True,6261.28,Gold
D0904,James,Dyer,markhunter@huff.com,Other,2024-08-04,False,3955.44,Silver
D0905,Todd,Acevedo,anthonyfrost@gmail.com,Other,2025-03-11,True,7710.86,Gold
D0906,Aaron,Barnes,chad99@flores.net,Male,2025-01-04,False,7076.45,Gold
D0907,Eduardo,Quinn,garciatimothy@yahoo.com,Other,2022-08-17,True,2187.65,Silver
D0908,Daniel,Yoder,barronmichael@gmail.com,Other,2024-04-23,True,3193.27,Silver
D0909,Teresa,Stone,john33@yahoo.com,Male,2022-09-16,False,1213.83,Silver
D0910,Tammy,Kennedy,rmartin@yahoo.com,Female,2022-02-12,True,2889.0,Silver
D0911,Pamela,Ray,wfernandez@yahoo.com,Male,2023-03-19,True,8208.9,Gold
D0912,Carolyn,Johnson,halekatherine@yahoo.com,Female,2020-12-25,True,2956.96,Silver
D0913,Timothy,Lara,grantchristopher@hotmail.com,Female,2023-05-17,True,7384.51,Gold
D0914,William,Parker,chandlerdavid@gmail.com,Male,2025-04-25,True,3826.17,Silver
D0915,Caroline,Waters,rickybolton@yahoo.com,Female,2021-07-10,False,7085.44,Gold
D0916,Carol,Berry,bellrandall@allen.com,Male,2022-11-02,True,6891.19,Gold
D0917,Dylan,Stephenson,davisedward@hotmail.com,Female,2022-02-08,False,3484.18,Silver
D0918,Alison,Hess,dylanflynn@cook.com,Female,2021-07-05,False,497.67,Bronze
D0919,Joshua,Johnson,randylopez@gmail.com,Female,2021-05-02,True,8830.08,Gold
D0920,Russell,Sawyer,garciakeith@hotmail.com,Male,2024-08-03,True,8502.57,Gold
D0921,Jamie,Mathis,joshua46@estrada-hudson.com,Male,2022-02-02,True,7176.93,Gold
D0922,Jennifer,Martinez,halljoshua@curtis-wilson.org,Male,2022-08-20,False,1094.94,Silver
D0923,Christina,Brown,petersenmary@hutchinson.com,Male,2021-08-11,True,6522.93,Gold
D0924,Olivia,Dickson,cannonalexandra@lucas-miles.com,Male,2023-08-13,False,6631.46,Gold
D0925,Karen,King,robinhall@hotmail.com,Female,2022-04-21,False,8472.82,Gold
D0926,James,Logan,veronica53@jackson.com,Female,2021-10-10,False,2981.21,Silver
D0927,Heather,Wood,michaelthompson@hotmail.com,Male,2024-07-08,True,2715.13,Silver
D0928,Charles,Archer,tgonzales@david.info,Other,2025-02-05,False,849.72,Bronze
D0929,William,Charles,joshua24@hotmail.com,Female,2022-06-30,True,890.31,Bronze
D0930,Robert,Thomas,gallagherryan@hotmail.com,Male,2023-07-27,True,7977.23,Gold
D0931,David,Yoder,sonya01@ellis-garcia.com,Male,2025-05-08,False,204.45,Bronze
D0932,Allison,Alexander,victoria30@hotmail.com,Female,2022-01-17,True,3619.78,Silver
D0933,Rebecca,Lin,robert85@gmail.com,Male,2022-05-20,True,7000.77,Gold
D0934,Tyrone,Aguilar,ericlawrence@yahoo.com,Female,2021-10-02,True,7200.2,Gold
D0935,Debra,Johnson,andrea32@hampton-young.com,Other,2020-12-25,False,9334.93,Gold
D0936,Jessica,Price,michael52@hotmail.com,Other,2023-02-26,True,3134.63,Silver
D0937,Samuel,Moore,gibsonkelly@meadows-sanchez.com,Male,2021-12-29,False,2004.91,Silver
D0938,Pamela,Garner,deannavincent@ramirez.com,Female,2020-12-14,True,4463.74,Silver
D0939,Sandra,Wright,zstephens@logan-miller.com,Female,2020-08-24,True,6243.41,Gold
D0940,Mark,Richardson,oneilldakota@perez-lester.org,Other,2024-08-03,False,5036.1,Gold
D0941,Stephanie,Hernandez,perezdaniel@yahoo.com,Female,2024-03-17,False,5273.18,Gold
D0942,Benjamin,Blackwell,paul08@yahoo.com,Female,2024-09-06,True,345.31,Bronze
D0943,Dawn,King,nthomas@hotmail.com,Male,2023-09-18,False,3860.5,Silver
D0944,Crystal,Lee,howardpaige@gmail.com,Female,2024-12-23,True,302.53,Bronze
D0945,Kayla,Bond,gregory01@gmail.com,Male,2025-03-05,True,9065.66,Gold
D0946,Jennifer,Woodward,rachel89@tapia.com,Other,2021-01-07,False,1794.23,Silver
D0947,Amber,Melendez,ghall@gmail.com,Other,2021-08-22,False,2501.81,Silver
D0948,Sydney,Lewis,etaylor@davis.com,Male,2020-06-23,True,6355.65,Gold
D0949,Mark,Mason,robertsantos@wise.com,Female,2022-09-11,False,862.22,Bronze
D0950,Savannah,Ryan,sotojessica@yahoo.com,Female,2022-11-27,True,5253.7,Gold
D0951,Christy,Solomon,jcarr@bass.org,Male,2020-11-29,False,2254.34,Silver
D0952,Ryan,Lloyd,owilliams@yahoo.com,Male,2023-06-24,False,3722.74,Silver
D0953,Ann,Morrison,danny48@willis-anderson.com,Other,2022-05-24,True,5138.24,Gold
D0954,Alison,Rodriguez,conniepeters@roberts-jennings.biz,Female,2024-08-03,True,4164.77,Silver
D0955,Jimmy,Joseph,grahambrooke@reynolds-dixon.com,Male,2023-08-12,True,985.58,Bronze
D0956,Rachel,Rivera,kevingarcia@burton.com,Female,2023-01-01,True,2310.22,Silver
D0957,Stacy,Cruz,james23@bullock.com,Other,2022-12-27,True,9076.94,Gold
D0958,Samantha,Ruiz,marc11@schmidt.com,Other,2020-07-09,True,2993.31,Silver
D0959,William,Brady,mayomaria@gmail.com,Female,2022-05-23,True,2428.11,Silver
D0960,William,Rodriguez,carolynstein@arroyo.com,Other,2022-04-16,True,4285.49,Silver
D0961,Lee,Simpson,rodney37@oneill-smith.net,Other,2022-10-16,True,4026.04,Silver
D0962,Leslie,Lam,josephnorman@fitzgerald.com,Male,2021-01-29,False,4206.45,Silver
D0963,Travis,Smith,samantha34@white.com,Male,2023-12-31,True,2400.76,Silver
D0964,Diane,White,petersontracy@williams.com,Female,2021-08-15,True,2153.4,Silver
D0965,Joseph,Torres,katherine46@hotmail.com,Female,2022-08-13,True,6854.91,Gold
D0966,Jeffrey,Santiago,laurenclark@yahoo.com,Male,2024-10-24,False,4694.06,Silver
D0967,Stephanie,Owens,scottrodriguez@rose-wagner.net,Female,2025-01-17,True,4092.64,Silver
D0968,Kimberly,Morales,robertskathleen@gmail.com,Other,2024-10-11,False,2677.63,Silver
D0969,Jordan,Carlson,hwilson@hotmail.com,Male,2025-01-07,True,5072.56,Gold
D0970,Theresa,White,jaime53@gmail.com,Female,2023-05-26,True,5963.47,Gold
D0971,Jim,Sandoval,nicholas17@hartman-richardson.org,Female,2020-07-16,True,4819.28,Silver
D0972,Vincent,Miller,bradleygood@yahoo.com,Female,2022-03-03,False,8254.75,Gold
D0973,Adam,Johnson,cassandra55@gmail.com,Female,2024-01-02,False,43.11,Bronze
D0974,Kimberly,Ingram,lisasimmons@flores-lloyd.com,Female,2025-05-11,True,7001.9,Gold
D0975,Bethany,Morales,jeromecombs@jordan-mitchell.com,Female,2020-10-13,False,7270.29,Gold
D0976,Kenneth,Green,richard84@meadows-campbell.biz,Female,2022-06-16,True,4209.41,Silver
D0977,Amanda,Roberson,davisgrace@hotmail.com,Female,2025-03-28,False,4048.26,Silver
D0978,Thomas,Fowler,deckermichael@juarez-douglas.com,Male,2024-06-17,True,9162.64,Gold
D0979,Brandon,Stuart,carol64@miller.com,Other,2020-10-26,False,8297.02,Gold
D0980,Carol,Hart,xpearson@pennington-aguilar.com,Female,2023-07-08,True,5974.09,Gold
D0981,Shannon,Mullins,nrocha@yahoo.com,Female,2025-02-14,True,8294.27,Gold
D0982,Alicia,Richardson,billy93@hotmail.com,Male,2022-08-28,True,837.21,Bronze
D0983,Natalie,Johnson,kimmelissa@castillo-taylor.net,Male,2024-10-18,True,9386.55,Gold
D0984,Ashlee,Allen,williamsandrea@hotmail.com,Male,2022-04-01,False,4107.87,Silver
D0985,Carolyn,Perkins,huffmanchristian@yahoo.com,Other,2021-01-11,False,716.48,Bronze
D0986,Emily,Andrews,sgutierrez@yahoo.com,Other,2023-06-01,False,4420.8,Silver
D0987,Erin,Murray,ytaylor@hotmail.com,Female,2023-04-10,False,8481.01,Gold
D0988,John,Phillips,danielgregory@hotmail.com,Other,2023-10-08,True,5245.17,Gold
D0989,Kathryn,Williams,daltonlisa@yahoo.com,Male,2025-02-27,True,5793.63,Gold
D0990,James,Austin,davidcruz@yahoo.com,Other,2025-02-05,False,1565.66,Silver
D0991,Jason,Lee,nhays@yahoo.com,Other,2022-05-06,True,978.7,Bronze
D0992,Lori,Jordan,yfranklin@gmail.com,Other,2023-07-06,False,546.03,Bronze
D0993,Kristi,Mendoza,christopher92@wilson.com,Male,2024-07-20,False,6048.78,Gold
D0994,Michele,Gibson,rodriguezlinda@yahoo.com,Female,2023-04-07,False,2238.34,Silver
D0995,Manuel,Turner,brittany48@yahoo.com,Female,2024-11-14,True,3424.7,Silver
D0996,Brian,Kaufman,mbaker@bishop.com,Other,2022-10-28,False,3004.69,Silver
D0997,Annette,Calderon,fritter@powell.com,Female,2022-05-06,True,653.73,Bronze
D0998,Haley,Williams,sabrina42@hotmail.com,Male,2023-05-21,True,1594.05,Silver
D0999,Carl,Phillips,joseph56@gmail.com,Other,2020-09-08,True,5299.01,Gold
D1000,Kathryn,Martinez,josephsnyder@gregory-ramirez.com,Male,2020-12-06,True,3346.93,Silver
